T [s];X_acc [G];Y_acc [G];Z_acc [G];HX_acc [G];Pressure [Pa];Kalman pressure [Pa];Temperature [C];Vaxis [m/s];AltitudeFromPressure [m];AltitudeFromAcc [m];State;VelocityPressure [m/s];ParachuteFailureSenseCnt
190,44;0,988962472406181;-0,259013980868285;0,0824135393671818;0,732824427480916;96552;96556;3,7;0;262,5;0;7;-5,7;0;
190,45;1,05960264900662;-0,270787343635026;0,0824135393671818;0,977099236641221;96548;96556;3,9;0;262,4;0;7;-4,5;0;
190,46;1,09492273730684;-0,270787343635026;0,047093451066961;0,977099236641221;96558;96557;3,9;0;262,4;0;7;-6,9;0;
190,47;0,988962472406181;-0,294334069168506;0,0706401766004415;0,732824427480916;96542;96557;3,7;0;262,3;0;7;-2,6;0;
190,48;0,988962472406181;-0,306107431935246;0,105960264900662;0,732824427480916;96554;96558;3,7;0;262,3;0;7;-5,6;0;
190,49;1,00073583517292;-0,270787343635026;0,094186902133922;0,732824427480916;96567;96559;3,7;0;262,2;0;7;-8,8;0;
190,5;1,03605592347314;-0,259013980868285;0,047093451066961;0,732824427480916;96548;96560;3,9;0;262,1;0;7;-3,6;0;
190,51;0,988962472406181;-0,294334069168506;0,0588668138337013;0,732824427480916;96581;96561;3,9;0;262;0;7;-12,1;0;
190,52;0,9654157468727;-0,294334069168506;0,0588668138337013;0,732824427480916;96542;96561;3,9;0;262;0;7;-1,6;0;
190,53;0,91832229580574;-0,317880794701987;0,0824135393671818;0,732824427480916;96561;96562;3,9;0;261,9;0;7;-6,5;0;
190,54;1,01250919793966;-0,270787343635026;0,0588668138337013;0,732824427480916;96572;96563;3,9;0;261,9;0;7;-9,1;0;
190,55;1,04782928623988;-0,294334069168506;0,0588668138337013;0,732824427480916;96563;96564;3,7;0;261,8;0;7;-6,5;0;
190,56;1,05960264900662;-0,270787343635026;-0,0117733627667403;0,732824427480916;96574;96565;3,9;0;261,7;0;7;-9,2;0;
190,57;1,03605592347314;-0,247240618101545;0,0588668138337013;0,732824427480916;96564;96566;3,9;0;261,6;0;7;-6,3;0;
190,58;1,09492273730684;-0,259013980868285;0,047093451066961;0,732824427480916;96546;96566;3,7;0;261,6;0;7;-1,4;0;
190,59;1,00073583517292;-0,259013980868285;-0,0235467255334805;0,732824427480916;96539;96566;3,9;0;261,6;0;7;0,3;0;
190,6;0,9654157468727;-0,259013980868285;-0,047093451066961;0,732824427480916;96547;96567;3,9;0;261,6;0;7;-1,7;0;
190,61;1,00073583517292;-0,306107431935246;-0,047093451066961;0,732824427480916;96564;96567;3,9;0;261,5;0;7;-6;0;
190,62;1,0242825607064;-0,270787343635026;-0,0353200883002208;0,732824427480916;96588;96568;3,7;0;261,4;0;7;-12,1;0;
190,63;1,0831493745401;-0,247240618101545;-0,0706401766004415;0,977099236641221;96564;96569;3,9;0;261,4;0;7;-5,5;0;
190,64;1,11846946284032;-0,247240618101545;-0,0824135393671818;0,977099236641221;96557;96570;3,7;0;261,3;0;7;-3,5;0;
190,65;1,09492273730684;-0,247240618101545;-0,129506990434143;0,977099236641221;96566;96570;3,9;0;261,3;0;7;-5,7;0;
190,66;1,05960264900662;-0,247240618101545;-0,164827078734364;0,977099236641221;96566;96571;3,9;0;261,2;0;7;-5,6;0;
190,67;1,13024282560706;-0,223693892568065;-0,105960264900662;0,977099236641221;96530;96571;3,9;0;261,3;0;7;3,9;0;
190,68;1,05960264900662;-0,247240618101545;-0,141280353200883;0,732824427480916;96589;96572;3,9;0;261,1;0;7;-11,5;0;
190,69;1,0242825607064;-0,200147167034584;-0,141280353200883;0,732824427480916;96577;96573;3,7;0;261,1;0;7;-8;0;
190,7;1,01250919793966;-0,247240618101545;-0,176600441501104;0,732824427480916;96565;96573;3,7;0;261;0;7;-4,7;0;
190,71;1,00073583517292;-0,270787343635026;-0,188373804267844;0,977099236641221;96566;96574;3,7;0;261;0;7;-4,8;0;
190,72;1,0831493745401;-0,247240618101545;-0,164827078734364;0,977099236641221;96560;96574;3,9;0;260,9;0;7;-3,1;0;
190,73;1,11846946284032;-0,223693892568065;-0,176600441501104;0,977099236641221;96561;96575;3,9;0;260,9;0;7;-3,2;0;
190,74;1,07137601177336;-0,259013980868285;-0,153053715967623;0,977099236641221;96564;96575;3,9;0;260,9;0;7;-3,9;0;
190,75;1,15378955114054;-0,259013980868285;-0,188373804267844;0,977099236641221;96548;96575;3,9;0;260,9;0;7;0,3;0;
190,76;1,10669610007358;-0,270787343635026;-0,141280353200883;0,977099236641221;96571;96576;3,9;0;260,8;0;7;-5,6;0;
190,77;1,09492273730684;-0,306107431935246;-0,141280353200883;0,977099236641221;96565;96576;3,9;0;260,8;0;7;-3,9;0;
190,78;0,988962472406181;-0,270787343635026;-0,176600441501104;0,732824427480916;96567;96577;3,9;0;260,7;0;7;-4,3;0;
190,79;0,988962472406181;-0,294334069168506;-0,047093451066961;0,732824427480916;96586;96578;3,9;0;260,6;0;7;-9,1;0;
190,8;0,988962472406181;-0,306107431935246;-0,141280353200883;0,732824427480916;96578;96579;3,7;0;260,6;0;7;-6,8;0;
190,81;0,91832229580574;-0,353200883002208;-0,141280353200883;0,732824427480916;96574;96579;3,7;0;260,5;0;7;-5,5;0;
190,82;1,03605592347314;-0,341427520235467;-0,164827078734364;0,732824427480916;96574;96580;3,7;0;260,5;0;7;-5,3;0;
190,83;1,09492273730684;-0,282560706401766;-0,117733627667403;0,977099236641221;96565;96580;3,7;0;260,4;0;7;-2,8;0;
190,84;1,16556291390728;-0,306107431935246;-0,129506990434143;0,977099236641221;96570;96581;3,9;0;260,4;0;7;-4,1;0;
190,85;1,1420161883738;-0,317880794701987;-0,117733627667403;0,977099236641221;96561;96581;3,9;0;260,4;0;7;-1,6;0;
190,86;1,09492273730684;-0,353200883002208;-0,129506990434143;0,977099236641221;96581;96581;3,9;0;260,3;0;7;-6,7;0;
190,87;0,988962472406181;-0,317880794701987;-0,129506990434143;0,732824427480916;96581;96582;3,9;0;260,2;0;7;-6,5;0;
190,88;1,0242825607064;-0,317880794701987;-0,129506990434143;0,732824427480916;96582;96583;3,9;0;260,2;0;7;-6,6;0;
190,89;1,00073583517292;-0,329654157468727;-0,129506990434143;0,732824427480916;96587;96583;3,7;0;260,1;0;7;-7,7;0;
190,9;0,93009565857248;-0,317880794701987;-0,094186902133922;0,732824427480916;96584;96584;3,7;0;260;0;7;-6,7;0;
190,91;0,894775570272259;-0,317880794701987;-0,141280353200883;0,732824427480916;96583;96585;3,9;0;260;0;7;-6,2;0;
190,92;0,835908756438558;-0,329654157468727;-0,176600441501104;0,732824427480916;96563;96585;3,9;0;260;0;7;-0,8;0;
190,93;0,906548933038999;-0,317880794701987;-0,164827078734364;0,732824427480916;96581;96586;3,7;0;259,9;0;7;-5,5;0;
190,94;1,0242825607064;-0,247240618101545;-0,164827078734364;0,732824427480916;96582;96586;3,7;0;259,8;0;7;-5,6;0;
190,95;1,13024282560706;-0,235467255334805;-0,259013980868285;0,977099236641221;96595;96587;3,7;0;259,8;0;7;-8,8;0;
190,96;1,18910963944077;-0,247240618101545;-0,223693892568065;0,977099236641221;96581;96587;3,9;0;259,7;0;7;-4,9;0;
190,97;1,0831493745401;-0,211920529801325;-0,235467255334805;0,977099236641221;96577;96588;3,9;0;259,7;0;7;-3,7;0;
190,98;1,04782928623988;-0,200147167034584;-0,259013980868285;0,732824427480916;96598;96589;3,7;0;259,6;0;7;-9;0;
190,99;1,01250919793966;-0,223693892568065;-0,235467255334805;0,732824427480916;96603;96590;3,9;0;259,5;0;7;-10,1;0;
191;0,9654157468727;-0,247240618101545;-0,270787343635026;0,732824427480916;96576;96590;3,9;0;259,4;0;7;-2,8;0;
191,01;0,835908756438558;-0,247240618101545;-0,270787343635026;0,732824427480916;96580;96590;3,9;0;259,4;0;7;-3,7;0;
191,02;0,812362030905077;-0,247240618101545;-0,270787343635026;0,732824427480916;96598;96591;3,9;0;259,3;0;7;-8,3;0;
191,03;0,93009565857248;-0,235467255334805;-0,282560706401766;0,732824427480916;96587;96592;3,7;0;259,3;0;7;-5,2;0;
191,04;1,11846946284032;-0,270787343635026;-0,270787343635026;0,732824427480916;96606;96593;3,7;0;259,2;0;7;-9,9;0;
191,05;1,1420161883738;-0,294334069168506;-0,211920529801325;0,977099236641221;96606;96594;3,9;0;259,1;0;7;-9,6;0;
191,06;1,25974981604121;-0,294334069168506;-0,247240618101545;0,977099236641221;96576;96594;3,7;0;259,1;0;7;-1,6;0;
191,07;1,09492273730684;-0,294334069168506;-0,235467255334805;0,977099236641221;96586;96594;3,9;0;259;0;7;-4,1;0;
191,08;1,05960264900662;-0,364974245768948;-0,188373804267844;0,977099236641221;96589;96595;3,9;0;259;0;7;-4,8;0;
191,09;1,03605592347314;-0,400294334069168;-0,200147167034584;0,732824427480916;96612;96596;3,9;0;258,9;0;7;-10,6;0;
191,1;1,10669610007358;-0,400294334069168;-0,188373804267844;0,977099236641221;96591;96596;3,9;0;258,8;0;7;-4,8;0;
191,11;1,07137601177336;-0,400294334069168;-0,176600441501104;0,977099236641221;96587;96597;3,9;0;258,8;0;7;-3,6;0;
191,12;1,10669610007358;-0,45916114790287;-0,117733627667403;0,732824427480916;96602;96598;3,9;0;258,7;0;7;-7,4;0;
191,13;1,0831493745401;-0,518027961736571;-0,141280353200883;0,732824427480916;96580;96598;3,9;0;258,7;0;7;-1,5;0;
191,14;0,93009565857248;-0,518027961736571;-0,094186902133922;0,732824427480916;96588;96598;3,9;0;258,7;0;7;-3,5;0;
191,15;0,894775570272259;-0,494481236203091;-0,094186902133922;0,732824427480916;96584;96599;3,9;0;258,6;0;7;-2,4;0;
191,16;0,835908756438558;-0,494481236203091;-0,117733627667403;0,732824427480916;96602;96599;3,9;0;258,6;0;7;-7;0;
191,17;1,01250919793966;-0,435614422369389;-0,117733627667403;0,732824427480916;96617;96600;3,7;0;258,5;0;7;-10,7;0;
191,18;1,21265636497425;-0,45916114790287;-0,094186902133922;0,977099236641221;96633;96602;3,7;0;258,3;0;7;-14,5;0;
191,19;1,30684326710817;-0,44738778513613;-0,047093451066961;0,977099236641221;96602;96602;3,9;0;258,2;0;7;-6;0;
191,2;1,24797645327447;-0,44738778513613;-0,117733627667403;0,977099236641221;96587;96603;3,9;0;258,2;0;7;-1,9;0;
191,21;1,11846946284032;-0,423841059602649;-0,105960264900662;0,977099236641221;96642;96604;3,9;0;258,1;0;7;-16,1;0;
191,22;1,0242825607064;-0,45916114790287;-0,0824135393671818;0,732824427480916;96622;96605;3,7;0;258;0;7;-10,5;0;
191,23;1,01250919793966;-0,435614422369389;-0,0824135393671818;0,732824427480916;96599;96606;3,9;0;257,9;0;7;-4,2;0;
191,24;1,03605592347314;-0,412067696835909;-0,094186902133922;0,732824427480916;96624;96607;3,9;0;257,8;0;7;-10,5;0;
191,25;0,93009565857248;-0,45916114790287;-0,0588668138337013;0,732824427480916;96607;96607;3,7;0;257,8;0;7;-5,8;0;
191,26;0,9654157468727;-0,423841059602649;-0,141280353200883;0,732824427480916;96623;96608;3,7;0;257,7;0;7;-9,8;0;
191,27;1,03605592347314;-0,400294334069168;-0,129506990434143;0,732824427480916;96604;96609;3,9;0;257,6;0;7;-4,6;0;
191,28;1,0831493745401;-0,364974245768948;-0,129506990434143;0,977099236641221;96624;96610;3,9;0;257,5;0;7;-9,6;0;
191,29;1,13024282560706;-0,412067696835909;-0,153053715967623;0,977099236641221;96628;96611;3,9;0;257,4;0;7;-10,4;0;
191,3;1,13024282560706;-0,329654157468727;-0,153053715967623;0,977099236641221;96644;96612;3,7;0;257,3;0;7;-14,2;0;
191,31;0,9654157468727;-0,376747608535688;-0,141280353200883;0,732824427480916;96601;96613;3,9;0;257,2;0;7;-2,6;0;
191,32;0,93009565857248;-0,376747608535688;-0,117733627667403;0,732824427480916;96621;96614;3,9;0;257,2;0;7;-7,7;0;
191,33;0,824135393671818;-0,364974245768948;-0,0824135393671818;0,732824427480916;96639;96615;3,7;0;257;0;7;-12,2;0;
191,34;0,93009565857248;-0,376747608535688;-0,0706401766004415;0,732824427480916;96611;96616;3,7;0;257;0;7;-4,5;0;
191,35;1,00073583517292;-0,376747608535688;-0,047093451066961;0,732824427480916;96614;96616;3,9;0;256,9;0;7;-5,2;0;
191,36;0,9654157468727;-0,412067696835909;0,0235467255334805;0,732824427480916;96630;96617;3,7;0;256,8;0;7;-9,2;0;
191,37;0,835908756438558;-0,376747608535688;0,0235467255334805;0,732824427480916;96607;96618;3,9;0;256,8;0;7;-2,9;0;
191,38;0,859455481972038;-0,388520971302428;0,0235467255334805;0,732824427480916;96618;96618;3,7;0;256,8;0;7;-5,7;0;
191,39;0,9654157468727;-0,376747608535688;0,0588668138337013;0,732824427480916;96662;96620;3,7;0;256,6;0;7;-16,9;0;
191,4;1,1420161883738;-0,400294334069168;0,047093451066961;0,977099236641221;96632;96621;3,9;0;256,5;0;7;-8,6;0;
191,41;1,09492273730684;-0,435614422369389;0,0117733627667403;0,977099236641221;96648;96622;3,9;0;256,4;0;7;-12,5;0;
191,42;0,9654157468727;-0,400294334069168;0,0706401766004415;0,732824427480916;96634;96623;3,9;0;256,3;0;7;-8,5;0;
191,43;0,894775570272259;-0,388520971302428;0,105960264900662;0,732824427480916;96647;96625;3,9;0;256,2;0;7;-11,6;0;
191,44;0,847682119205298;-0,435614422369389;0,094186902133922;0,732824427480916;96627;96625;3,9;0;256,1;0;7;-6,1;0;
191,45;0,977189109639441;-0,45916114790287;0,153053715967623;0,732824427480916;96630;96626;3,9;0;256;0;7;-6,7;0;
191,46;0,95364238410596;-0,423841059602649;0,129506990434143;0,732824427480916;96656;96628;3,7;0;255,9;0;7;-13,2;0;
191,47;0,906548933038999;-0,44738778513613;0,153053715967623;0,732824427480916;96660;96629;3,9;0;255,8;0;7;-13,9;0;
191,48;0,9654157468727;-0,494481236203091;0,164827078734364;0,732824427480916;96663;96631;3,7;0;255,6;0;7;-14,2;0;
191,49;0,95364238410596;-0,48270787343635;0,200147167034584;0,732824427480916;96650;96632;3,9;0;255,5;0;7;-10,4;0;
191,5;0,988962472406181;-0,435614422369389;0,235467255334805;0,732824427480916;96630;96633;3,9;0;255,5;0;7;-4,9;0;
191,51;1,04782928623988;-0,423841059602649;0,176600441501104;0,732824427480916;96655;96634;3,9;0;255,4;0;7;-11,3;0;
191,52;1,18910963944077;-0,44738778513613;0,117733627667403;0,977099236641221;96645;96635;3,7;0;255,3;0;7;-8,3;0;
191,53;1,20088300220751;-0,388520971302428;0,105960264900662;0,977099236641221;96665;96636;3,7;0;255,1;0;7;-13,3;0;
191,54;1,05960264900662;-0,376747608535688;0,094186902133922;0,977099236641221;96676;96638;3,9;0;255;0;7;-15,7;0;
191,55;0,91832229580574;-0,388520971302428;0,117733627667403;0,732824427480916;96663;96639;3,9;0;254,9;0;7;-11,9;0;
191,56;0,871228844738778;-0,400294334069168;0,188373804267844;0,732824427480916;96672;96641;3,9;0;254,7;0;7;-13,9;0;
191,57;0,906548933038999;-0,400294334069168;0,153053715967623;0,732824427480916;96672;96643;3,9;0;254,6;0;7;-13,4;0;
191,58;1,04782928623988;-0,353200883002208;0,176600441501104;0,732824427480916;96681;96644;3,7;0;254,4;0;7;-15,4;0;
191,59;1,07137601177336;-0,341427520235467;0,200147167034584;0,732824427480916;96683;96646;3,9;0;254,3;0;7;-15,4;0;
191,6;1,07137601177336;-0,388520971302428;0,235467255334805;0,732824427480916;96686;96648;3,9;0;254,1;0;7;-15,7;0;
191,61;1,04782928623988;-0,306107431935246;0,259013980868285;0,732824427480916;96679;96649;3,9;0;254;0;7;-13,4;0;
191,62;1,11846946284032;-0,306107431935246;0,200147167034584;0,977099236641221;96665;96651;3,7;0;253,9;0;7;-9,4;0;
191,63;1,29506990434143;-0,306107431935246;0,235467255334805;0,977099236641221;96699;96653;3,9;0;253,7;0;7;-18;0;
191,64;1,35393671817513;-0,317880794701987;0,200147167034584;1,22137404580153;96702;96655;3,9;0;253,5;0;7;-18,2;0;
191,65;1,33038999264165;-0,317880794701987;0,294334069168506;1,22137404580153;96666;96656;3,9;0;253,5;0;7;-8,3;0;
191,66;1,28329654157469;-0,329654157468727;0,341427520235467;0,977099236641221;96676;96657;3,9;0;253,3;0;7;-10,6;0;
191,67;1,1420161883738;-0,270787343635026;0,376747608535688;0,977099236641221;96645;96658;3,9;0;253,3;0;7;-2,3;0;
191,68;1,0242825607064;-0,341427520235467;0,400294334069168;0,732824427480916;96677;96660;3,7;0;253,2;0;7;-10,5;0;
191,69;0,9654157468727;-0,341427520235467;0,423841059602649;0,732824427480916;96656;96661;3,7;0;253,2;0;7;-4,7;0;
191,7;1,00073583517292;-0,306107431935246;0,45916114790287;0,732824427480916;96712;96663;3,7;0;253;0;7;-19,1;0;
191,71;1,04782928623988;-0,317880794701987;0,47093451066961;0,977099236641221;96656;96664;3,7;0;252,9;0;7;-4;0;
191,72;1,10669610007358;-0,282560706401766;0,412067696835909;0,977099236641221;96675;96665;3,7;0;252,8;0;7;-8,8;0;
191,73;1,22442972774099;-0,294334069168506;0,412067696835909;0,977099236641221;96708;96667;3,9;0;252,7;0;7;-17,1;0;
191,74;1,29506990434143;-0,306107431935246;0,376747608535688;0,977099236641221;96679;96668;3,7;0;252,6;0;7;-9,1;0;
191,75;1,27152317880795;-0,282560706401766;0,364974245768948;0,977099236641221;96717;96670;3,7;0;252,4;0;7;-18,7;0;
191,76;1,25974981604121;-0,247240618101545;0,376747608535688;0,977099236641221;96672;96671;3,7;0;252,3;0;7;-6,4;0;
191,77;1,18910963944077;-0,259013980868285;0,364974245768948;0,977099236641221;96703;96673;3,9;0;252,2;0;7;-14,3;0;
191,78;1,16556291390728;-0,247240618101545;0,388520971302428;0,977099236641221;96731;96676;3,7;0;252;0;7;-21,1;0;
191,79;1,24797645327447;-0,247240618101545;0,341427520235467;0,977099236641221;96714;96677;3,7;0;251,8;0;7;-16,1;0;
191,8;1,1420161883738;-0,176600441501104;0,329654157468727;0,977099236641221;96690;96679;3,9;0;251,7;0;7;-9,4;0;
191,81;1,00073583517292;-0,176600441501104;0,259013980868285;0,977099236641221;96713;96681;3,7;0;251,6;0;7;-15,1;0;
191,82;0,9654157468727;-0,164827078734364;0,270787343635026;0,732824427480916;96711;96683;3,7;0;251,4;0;7;-14,1;0;
191,83;0,9654157468727;-0,094186902133922;0,247240618101545;0,732824427480916;96685;96684;3,9;0;251,4;0;7;-6,9;0;
191,84;1,04782928623988;-0,105960264900662;0,235467255334805;0,732824427480916;96685;96685;3,9;0;251,3;0;7;-6,7;0;
191,85;1,09492273730684;-0,094186902133922;0,235467255334805;0,977099236641221;96697;96686;4,2;0;251,2;0;7;-9,6;0;
191,86;1,05960264900662;-0,094186902133922;0,235467255334805;0,977099236641221;96713;96688;3,7;0;251,1;0;7;-13,5;0;
191,87;1,03605592347314;-0,094186902133922;0,200147167034584;0,732824427480916;96720;96690;3,9;0;250,9;0;7;-14,9;0;
191,88;1,00073583517292;-0,0824135393671818;0,129506990434143;0,732824427480916;96696;96691;3,7;0;250,8;0;7;-8,2;0;
191,89;1,0242825607064;-0,0588668138337013;0,211920529801325;0,732824427480916;96716;96693;3,9;0;250,7;0;7;-13,1;0;
191,9;1,21265636497425;-0,0824135393671818;0,211920529801325;0,977099236641221;96702;96695;3,7;0;250,6;0;7;-9,1;0;
191,91;1,25974981604121;-0,0706401766004415;0,235467255334805;0,977099236641221;96718;96696;3,9;0;250,5;0;7;-13;0;
191,92;1,21265636497425;-0,105960264900662;0,235467255334805;0,977099236641221;96675;96697;3,9;0;250,5;0;7;-1,4;0;
191,93;1,15378955114054;-0,117733627667403;0,306107431935246;0,977099236641221;96696;96698;3,9;0;250,4;0;7;-6,9;0;
191,94;1,01250919793966;-0,0588668138337013;0,270787343635026;0,732824427480916;96684;96699;3,9;0;250,4;0;7;-3,5;0;
191,95;0,988962472406181;-0,0824135393671818;0,329654157468727;0,732824427480916;96707;96701;3,7;0;250,3;0;7;-9,4;0;
191,96;0,977189109639441;-0,117733627667403;0,341427520235467;0,732824427480916;96713;96702;3,9;0;250,2;0;7;-10,7;0;
191,97;0,906548933038999;-0,105960264900662;0,353200883002208;0,732824427480916;96696;96703;3,9;0;250,1;0;7;-5,9;0;
191,98;0,883002207505519;-0,141280353200883;0,364974245768948;0,732824427480916;96697;96704;3,9;0;250;0;7;-6;0;
191,99;0,871228844738778;-0,129506990434143;0,353200883002208;0,732824427480916;96716;96706;3,9;0;249,9;0;7;-10,8;0;
192;0,93009565857248;-0,117733627667403;0,353200883002208;0,732824427480916;96689;96706;3,9;0;249,9;0;7;-3,4;0;
192,01;0,9654157468727;-0,141280353200883;0,329654157468727;0,732824427480916;96690;96707;3,9;0;249,9;0;7;-3,6;0;
192,02;1,01250919793966;-0,176600441501104;0,329654157468727;0,732824427480916;96720;96709;3,9;0;249,7;0;7;-11,3;0;
192,03;1,0242825607064;-0,129506990434143;0,259013980868285;0,977099236641221;96686;96710;3,9;0;249,7;0;7;-2,1;0;
192,04;1,05960264900662;-0,153053715967623;0,247240618101545;0,977099236641221;96714;96711;3,7;0;249,6;0;7;-9,3;0;
192,05;1,10669610007358;-0,164827078734364;0,247240618101545;0,977099236641221;96720;96712;3,9;0;249,5;0;7;-10,6;0;
192,06;1,1420161883738;-0,164827078734364;0,270787343635026;0,977099236641221;96714;96713;3,7;0;249,4;0;7;-8,7;0;
192,07;1,1420161883738;-0,223693892568065;0,247240618101545;0,977099236641221;96692;96714;3,9;0;249,4;0;7;-2,7;0;
192,08;1,0242825607064;-0,200147167034584;0,211920529801325;0,732824427480916;96699;96715;3,7;0;249,4;0;7;-4,5;0;
192,09;0,977189109639441;-0,188373804267844;0,235467255334805;0,732824427480916;96692;96716;3,9;0;249,3;0;7;-2,5;0;
192,1;0,988962472406181;-0,200147167034584;0,235467255334805;0,732824427480916;96703;96717;3,7;0;249,3;0;7;-5,3;0;
192,11;0,988962472406181;-0,211920529801325;0,188373804267844;0,732824427480916;96716;96718;3,7;0;249,2;0;7;-8,5;0;
192,12;1,01250919793966;-0,153053715967623;0,211920529801325;0,732824427480916;96733;96719;3,9;0;249,1;0;7;-12,7;0;
192,13;1,01250919793966;-0,164827078734364;0,176600441501104;0,732824427480916;96697;96720;3,9;0;249;0;7;-2,9;0;
192,14;1,0242825607064;-0,153053715967623;0,153053715967623;0,732824427480916;96711;96721;3,7;0;249;0;7;-6,5;0;
192,15;1,01250919793966;-0,129506990434143;0,141280353200883;0,732824427480916;96714;96722;3,7;0;248,9;0;7;-7,1;0;
192,16;0,977189109639441;-0,164827078734364;0,141280353200883;0,732824427480916;96726;96723;3,7;0;248,8;0;7;-10;0;
192,17;1,00073583517292;-0,153053715967623;0,094186902133922;0,732824427480916;96704;96724;3,7;0;248,8;0;7;-4;0;
192,18;1,01250919793966;-0,129506990434143;0,094186902133922;0,732824427480916;96731;96725;3,9;0;248,7;0;7;-10,8;0;
192,19;1,05960264900662;-0,153053715967623;0,0824135393671818;0,732824427480916;96713;96726;3,9;0;248,6;0;7;-5,8;0;
192,2;1,07137601177336;-0,153053715967623;0,0353200883002208;0,977099236641221;96740;96727;3,7;0;248,5;0;7;-12,7;0;
192,21;1,11846946284032;-0,129506990434143;0,0235467255334805;0,977099236641221;96718;96728;3,7;0;248,4;0;7;-6,6;0;
